DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_3_A
94.0,2.0,48.01704301525418,33.65185838842292,8.0,9.0,14.0,1973.0,33.0,8667.0,2.0,1352.6390010692887,0.0,6.0,72061.6390288583,0.0
6.0,1.0,40.85696545784846,24.01648334940241,1.0,16.0,1.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,138246.24846564632,0.0
27.0,1.0,44.07879283266099,25.952851885897374,1.0,8.0,1.0,1977.0,2.0,629.0,1.0,392.42835436311753,0.0,0.0,127164.21180643475,0.0
23.0,1.0,41.574914703304316,23.679482236018742,1.0,2.0,1.0,1977.0,2.0,475.0,0.0,482.1141116132445,0.0,0.0,69281.00334288288,0.0
1.0,1.0,44.43336606113552,27.870180310561345,1.0,5.0,16.0,2016.0,1.0,264.0,0.0,509.7166432588141,0.0,1.0,172917.48247573385,0.0
34.0,2.0,66.31067155756256,61.142481178777636,11.0,23.0,25.0,2017.0,53.0,13670.0,4.0,1151.755794204898,1.0,11.0,319145.6942494532,0.0
133.0,2.0,48.599587275544465,28.653719096707963,6.0,5.0,9.0,1967.0,17.0,2810.0,9.0,4849.0,3.0,6.0,247894.55695118732,0.0
62.0,3.0,102.52828961309272,67.0708790499922,1.0,3.0,17.0,1977.0,2.0,629.0,1.0,375.42835436311753,0.0,0.0,250187.8247281385,0.0
208.0,2.0,54.60029477921247,32.85924575173037,8.0,10.0,9.0,1957.0,20.0,2738.0,20.0,2463.9644293036595,1.0,4.0,433346.41916035756,0.0
83.0,2.0,46.57875549688517,31.88095270352383,6.0,6.0,9.0,1976.0,38.0,4788.0,2.0,3386.1965986394557,0.0,4.0,223707.5120011349,0.0
27.0,1.0,30.493932060451087,21.08204686642689,1.0,5.0,22.0,1977.0,9.0,1892.0,0.0,633.0178098600866,0.0,1.0,77007.28746158438,0.0
23.0,3.0,71.41798853459603,48.46435132534416,1.0,3.0,4.0,2014.0,0.0,168.0,0.0,482.1141116132445,0.0,0.0,117874.72756752065,0.0
6.0,1.0,47.80494592552394,2.553023522231768,1.0,6.0,25.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,133552.37211194716,0.0
53.0,2.0,58.89668606639263,5.735331086615527,1.0,18.0,19.0,2014.0,34.0,7759.0,0.0,229.0,1.0,3.0,286784.10582545033,0.0
52.0,1.0,43.14517943489759,42.592731151301116,9.0,13.0,17.0,1977.0,34.0,7065.0,1.0,750.0,2.0,5.0,115663.95850689715,0.0
6.0,2.0,66.75567200074258,62.881956220094345,12.0,3.0,17.0,2015.0,5.0,1564.0,0.0,540.0,0.0,0.0,176104.69886874792,0.0
46.0,2.0,45.36238517238039,32.67453926156311,5.0,3.0,5.0,1968.0,47.0,11319.0,0.0,1145.0,3.0,5.0,188079.820666708,0.0
11.0,2.0,46.071367971059246,30.131138565845642,6.0,5.0,9.0,1972.0,36.0,5992.0,0.0,1993.4,1.0,1.0,184146.19641110997,0.0
45.0,2.0,63.688043073662996,40.601441835333056,1.0,13.0,16.0,2014.0,23.0,5212.0,6.0,1158.9782079093857,3.0,2.0,375544.2135887824,0.0
37.0,1.0,36.509500021338454,19.61709681698701,6.0,4.0,9.0,1984.0,28.0,7287.0,5.0,320.0,1.0,3.0,171309.74574659008,0.0
119.0,1.0,54.38917741699,27.777539939887557,11.0,8.0,14.0,2006.0,42.0,7651.0,1.0,479.1577160506087,1.0,5.0,269852.4951175349,0.0
9.0,4.0,99.80587992791493,66.21934633166752,8.0,5.0,14.0,1992.0,11.0,2370.0,0.0,633.0178098600866,0.0,1.0,315493.70142350515,0.0
47.0,2.0,48.71088987629831,28.43126587571055,5.0,1.0,5.0,1965.0,26.0,4439.0,1.0,1130.0,1.0,5.0,174651.8780371676,1.0
27.0,1.0,34.589293541329454,21.08204686642689,1.0,11.0,17.0,1977.0,4.0,915.0,0.0,482.1141116132445,0.0,0.0,109180.93026970376,0.0
129.0,2.0,42.29310160141074,30.00837963172841,5.0,5.0,5.0,1963.0,24.0,5613.0,5.0,1340.0,2.0,5.0,171339.02739459314,0.0
39.0,2.0,51.44941498427259,35.99438542610157,6.0,9.0,12.0,1977.0,25.0,5011.0,8.0,730.0,0.0,2.0,199937.0926306496,0.0
21.0,3.0,55.573063633647884,39.80004067364222,5.0,6.0,5.0,1963.0,25.0,5487.0,3.0,2317.7211553024363,0.0,4.0,196364.23842869786,0.0
13.0,4.0,109.02254372224877,67.67437264905297,10.0,24.0,22.0,2002.0,49.0,11395.0,3.0,1406.0,3.0,4.0,477797.3556409975,0.0
111.0,4.0,98.30504001612387,63.95227439055778,14.0,3.0,17.0,2003.0,46.0,7960.0,6.0,350.0,3.0,11.0,474500.5855912774,0.0
34.0,3.0,83.12287687600181,81.5853719823824,10.0,22.0,22.0,2017.0,53.0,13670.0,4.0,1151.755794204898,1.0,11.0,325473.4620905085,0.0
21.0,3.0,62.791833221501314,47.65617476593624,6.0,1.0,9.0,1969.0,47.0,8004.0,3.0,125.0,3.0,5.0,209570.8260858332,0.0
31.0,3.0,79.86657663399278,46.262480711343386,9.0,7.0,17.0,1999.0,32.0,5889.0,10.0,830.0,4.0,1.0,514137.3387714418,1.0
6.0,3.0,81.51683272372242,45.23310783352055,12.0,5.0,1.0,2017.0,5.0,1564.0,0.0,540.0,0.0,0.0,224563.88454256734,0.0
69.0,4.0,98.97916584162004,64.834498295824,10.0,2.0,16.0,1977.0,33.0,6783.0,3.0,1081.6134329244692,1.0,9.0,454518.3774987824,0.0
1.0,1.0,44.53312223201294,28.71333809690412,0.0,1.0,9.0,1977.0,1.0,264.0,0.0,509.7166432588141,0.0,1.0,140010.54914804688,0.0
96.0,4.0,99.26342671179658,63.58270823880291,9.0,11.0,22.0,1995.0,53.0,14892.0,4.0,1458.4528742922535,1.0,4.0,377588.1634782913,0.0
94.0,2.0,57.208711024741994,32.3095851526004,9.0,17.0,17.0,1983.0,33.0,8667.0,2.0,1352.6390010692887,0.0,6.0,229429.1216244007,0.0
30.0,2.0,65.63800805278684,40.601441835333056,1.0,6.0,17.0,2017.0,22.0,6398.0,141.0,1046.0,3.0,23.0,203249.96340839332,0.0
67.0,1.0,43.97683229818731,24.813743511229053,8.0,7.0,14.0,1995.0,38.0,4788.0,2.0,2420.511528843871,0.0,4.0,178450.36755596995,0.0
61.0,2.0,47.616702257961975,32.756199032374106,6.0,13.0,12.0,1979.0,52.0,10311.0,6.0,1151.755794204898,1.0,9.0,233805.8487506346,0.0
1.0,2.0,64.47231395307067,40.601441835333056,0.0,17.0,24.0,1977.0,1.0,264.0,0.0,509.7166432588141,0.0,1.0,216806.32976429112,0.0
3.0,2.0,68.89210112783995,35.70647471714381,9.0,7.0,15.0,2014.0,43.0,10621.0,1.0,30.0,2.0,3.0,162713.44967202522,0.0
55.0,1.0,37.93810050364024,19.275545597962246,7.0,4.0,9.0,1974.0,35.0,5776.0,1.0,2078.0,2.0,4.0,135429.54035205697,0.0
101.0,2.0,57.15908439834719,33.272613838782995,5.0,12.0,14.0,2003.0,28.0,6533.0,1.0,1015.0,2.0,5.0,271366.3518465911,0.0
23.0,1.0,44.629633839476035,27.17447159478883,1.0,16.0,17.0,1977.0,6.0,1437.0,3.0,899.1210204826187,0.0,2.0,115620.7307167496,0.0
171.0,2.0,47.87576116523475,30.596350975961155,6.0,5.0,12.0,1969.0,37.0,7687.0,11.0,176.0,5.0,5.0,263780.3749025311,0.0
93.0,2.0,59.206599272691435,31.40423113498534,9.0,13.0,24.0,2015.0,43.0,10621.0,1.0,30.0,2.0,3.0,247613.57966800214,0.0
57.0,1.0,39.32160111855229,17.54494526754734,1.0,15.0,17.0,2007.0,49.0,11395.0,3.0,1406.0,3.0,4.0,182124.17924474328,0.0
176.0,2.0,55.49290532147916,35.187484458878835,8.0,13.0,16.0,1981.0,52.0,10311.0,6.0,1458.4528742922535,1.0,9.0,255449.0554903325,0.0
57.0,1.0,39.94789319110431,22.562041747672218,8.0,18.0,17.0,2002.0,49.0,11395.0,3.0,1406.0,3.0,4.0,172556.83090026278,0.0
22.0,2.0,40.26364219660637,23.11094766504359,7.0,2.0,9.0,1966.0,42.0,7651.0,1.0,325.65015873015875,1.0,5.0,181529.80185820203,0.0
47.0,2.0,45.323488777600964,32.00145942545935,6.0,5.0,9.0,1972.0,16.0,4048.0,3.0,1005.5333032475439,1.0,3.0,183343.07592376482,0.0
173.0,2.0,54.22782502608526,32.220352533080955,8.0,4.0,8.0,1954.0,20.0,2738.0,20.0,2463.9644293036595,1.0,4.0,328017.73904424155,0.0
25.0,2.0,64.2216569095234,38.70716619706686,10.0,17.0,17.0,1993.0,53.0,13670.0,4.0,1151.755794204898,1.0,11.0,305689.83352704096,0.0
23.0,3.0,83.63507206623201,53.036272912139964,1.0,4.0,3.0,1977.0,0.0,168.0,0.0,482.1141116132445,0.0,0.0,189600.2734099268,0.0
63.0,3.0,77.36932002757626,45.01601777763567,11.0,6.0,18.0,2010.0,26.0,3889.0,6.0,705.0,3.0,6.0,464351.2821205338,0.0
23.0,1.0,43.661677645840825,23.23780887279942,1.0,14.0,17.0,1977.0,6.0,1437.0,3.0,899.1210204826187,0.0,2.0,111587.84788012091,0.0
27.0,3.0,79.33197334395804,48.78647100618125,10.0,10.0,12.0,2004.0,53.0,14892.0,4.0,2350.091120680606,1.0,4.0,321132.5493379427,0.0
32.0,3.0,70.7837818113146,45.59401992077876,7.0,12.0,12.0,1974.0,46.0,7960.0,6.0,350.0,3.0,11.0,310887.9118334819,0.0
8.0,1.0,42.48928566774824,20.694328418061264,7.0,10.0,14.0,2011.0,21.0,4346.0,2.0,165.0,1.0,2.0,151069.4758724529,0.0
2.0,3.0,76.4609928990224,46.850851031762105,10.0,4.0,7.0,1952.0,39.0,10418.0,9.0,900.0,1.0,9.0,408260.9935107529,0.0
58.0,1.0,42.28053905652694,24.41091318040985,8.0,7.0,12.0,1982.0,9.0,1952.0,1.0,1430.0,3.0,2.0,147584.98830430445,0.0
139.0,2.0,59.864448918148156,33.908168751469205,8.0,3.0,14.0,2005.0,29.0,6566.0,7.0,1894.0,4.0,0.0,268708.71692857874,0.0
23.0,1.0,41.030459478862454,23.459539337351174,1.0,9.0,17.0,2018.0,0.0,168.0,0.0,482.1141116132445,0.0,0.0,93723.44971788494,0.0
25.0,1.0,39.61178038362291,22.32000953176971,8.0,7.0,14.0,1992.0,53.0,13670.0,4.0,1151.755794204898,1.0,11.0,199916.42861962254,0.0
95.0,1.0,37.452226176022066,20.457405537667594,6.0,2.0,9.0,1977.0,27.0,5664.0,48.0,2300.0,3.0,11.0,203548.37675382284,0.0
58.0,1.0,50.65774154805996,30.89750770567117,1.0,7.0,9.0,1977.0,23.0,5735.0,3.0,1084.0,0.0,5.0,103698.39668553347,0.0
27.0,1.0,35.14802286911881,21.08204686642689,1.0,14.0,25.0,2016.0,2.0,629.0,1.0,392.42835436311753,0.0,0.0,108871.95725692804,0.0
85.0,3.0,63.14411442252285,46.332859758967544,6.0,2.0,9.0,1981.0,52.0,11217.0,1.0,2300.0,1.0,7.0,256683.667249032,0.0
27.0,1.0,41.74920179206493,24.01648334940241,1.0,12.0,1.0,1977.0,2.0,629.0,1.0,392.42835436311753,0.0,0.0,126210.11454756185,0.0
27.0,2.0,42.848301557777894,39.85589050329737,1.0,11.0,1.0,2014.0,2.0,629.0,1.0,392.42835436311753,0.0,0.0,143287.01834503392,0.0
6.0,1.0,52.23156758748944,32.5919766172731,0.0,12.0,25.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,147028.4054514933,0.0
32.0,2.0,47.25960319440146,29.059619898947467,6.0,6.0,9.0,1971.0,46.0,7960.0,6.0,350.0,3.0,11.0,232872.47361338558,0.0
44.0,3.0,64.8824783167307,39.302614562883186,8.0,8.0,9.0,1975.0,24.0,4378.0,0.0,1036.0,1.0,1.0,289185.6414617484,0.0
94.0,2.0,53.196422610763534,31.637543551663303,8.0,10.0,17.0,2000.0,25.0,6149.0,0.0,691.6500389748305,0.0,0.0,183435.84112317406,0.0
75.0,2.0,56.27402263869407,35.62098394793972,8.0,3.0,5.0,1960.0,29.0,6566.0,7.0,1894.0,4.0,0.0,218077.91176690915,0.0
6.0,3.0,77.42174158395197,42.890002642188925,1.0,12.0,1.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,223834.43542290165,0.0
6.0,2.0,51.037617775634004,32.68718324820176,1.0,4.0,17.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,151179.6341799547,0.0
3.0,2.0,55.32460361383521,30.345467973035213,8.0,10.0,17.0,1986.0,43.0,10621.0,1.0,30.0,2.0,3.0,200417.45226930763,0.0
144.0,1.0,30.05508858982433,19.408866104078978,5.0,5.0,5.0,1974.0,27.0,5148.0,14.0,1575.0,5.0,7.0,156983.5435234558,0.0
122.0,2.0,52.64409938099378,30.103311639492702,8.0,5.0,10.0,1994.0,66.0,10573.0,1.0,1322.0,3.0,8.0,265016.1720239,0.0
21.0,2.0,43.18394507438107,27.57756218539598,5.0,7.0,12.0,1970.0,47.0,8004.0,3.0,125.0,3.0,5.0,91660.87768353496,0.0
47.0,1.0,41.28269557891725,24.008875043974065,8.0,3.0,25.0,2009.0,23.0,4583.0,3.0,1158.9782079093857,3.0,3.0,199345.32491787078,0.0
58.0,2.0,66.54593112105918,63.2118777492068,1.0,3.0,17.0,2015.0,23.0,5735.0,3.0,1084.0,0.0,5.0,149632.48257325907,0.0
6.0,2.0,61.24069240942403,35.52076192890768,1.0,14.0,1.0,2014.0,5.0,1564.0,0.0,540.0,0.0,0.0,162571.83353576384,0.0
23.0,1.0,40.426156893049615,22.346519196982328,7.0,18.0,17.0,2013.0,6.0,1437.0,3.0,899.1210204826187,0.0,2.0,78213.74012918031,0.0
26.0,1.0,49.99225751958418,20.277695199005716,11.0,6.0,30.0,2010.0,36.0,6714.0,2.0,2672.0,0.0,2.0,239534.79207111648,0.0
27.0,3.0,86.4411813996759,80.92383730994544,1.0,7.0,1.0,1977.0,2.0,469.0,0.0,482.1141116132445,0.0,0.0,256736.77875671285,0.0
12.0,2.0,54.620382766166756,33.34985260320519,8.0,14.0,17.0,1993.0,74.0,19083.0,2.0,557.46803231038,5.0,15.0,253129.6491548424,0.0
5.0,2.0,52.66624947987234,29.40075378339638,7.0,16.0,22.0,1985.0,16.0,3433.0,4.0,2643.0,4.0,5.0,253675.4638399005,0.0
70.0,3.0,72.74561437112334,44.347441742058706,8.0,18.0,22.0,1982.0,39.0,7614.0,3.0,1291.4796037287074,1.0,5.0,408096.4012791789,0.0
27.0,1.0,34.838452512477566,23.73644389429241,8.0,5.0,12.0,1988.0,11.0,3097.0,0.0,605.4152782145169,0.0,0.0,107988.81165198128,0.0
6.0,3.0,78.02652227724974,74.03130367101225,0.0,7.0,17.0,2016.0,5.0,1564.0,0.0,540.0,0.0,0.0,158358.90378415777,0.0
6.0,2.0,65.47864507472514,40.601441835333056,1.0,9.0,17.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,184089.85287072448,0.0
83.0,4.0,101.45936385614094,66.8560523557334,9.0,16.0,22.0,1996.0,38.0,4788.0,2.0,3386.1965986394557,0.0,4.0,593452.1969782031,0.0
94.0,1.0,35.636947992825725,21.82397693579569,9.0,11.0,16.0,1981.0,43.0,8429.0,3.0,1374.7687978591325,3.0,9.0,164912.48485570645,0.0
10.0,1.0,33.818579113088305,20.14569795678613,7.0,3.0,9.0,1972.0,33.0,8667.0,2.0,1151.755794204898,0.0,6.0,91325.36623524633,0.0
1.0,2.0,62.65398924466346,40.601441835333056,1.0,22.0,24.0,1977.0,1.0,264.0,0.0,509.7166432588141,0.0,1.0,210243.50585098934,0.0
27.0,3.0,73.58145570936557,37.38704119706731,12.0,18.0,17.0,2002.0,11.0,3097.0,0.0,605.4152782145169,0.0,0.0,192330.46148384578,0.0
23.0,2.0,53.208282247436884,29.663930877393287,0.0,1.0,0.0,1977.0,1.0,388.0,0.0,482.1141116132445,0.0,0.0,75312.31569213545,0.0
94.0,1.0,41.514366921075975,22.57916915951806,9.0,6.0,16.0,1977.0,25.0,6149.0,0.0,691.6500389748305,0.0,0.0,148786.01520752785,0.0
6.0,1.0,44.9200491285726,44.404519496977024,1.0,4.0,25.0,2015.0,5.0,1564.0,0.0,540.0,0.0,0.0,126650.68637993648,0.0
27.0,3.0,82.3937256137298,41.571739824164624,0.0,9.0,0.0,1977.0,2.0,469.0,0.0,482.1141116132445,0.0,0.0,230319.6686974298,0.0
83.0,2.0,58.171871286993905,33.84210099866311,11.0,4.0,7.0,1998.0,38.0,4788.0,2.0,3386.1965986394557,0.0,4.0,230628.87899949218,0.0
1.0,1.0,41.703246984824226,23.459539337351174,1.0,8.0,17.0,1977.0,1.0,264.0,0.0,509.7166432588141,0.0,1.0,166481.35088593382,0.0
83.0,3.0,63.076607736179334,40.8946257777949,8.0,9.0,9.0,1977.0,43.0,7227.0,0.0,749.5763636363637,1.0,6.0,127990.1510070614,0.0
66.0,3.0,69.3051380175008,65.08810841249235,9.0,12.0,14.0,1976.0,50.0,12238.0,8.0,1970.0,2.0,3.0,363009.52982489526,0.0
62.0,1.0,37.06961341016592,15.565611310840294,10.0,7.0,9.0,2017.0,2.0,629.0,1.0,375.42835436311753,0.0,0.0,157624.84125668675,0.0
6.0,1.0,41.762452560475715,23.79654045073484,1.0,12.0,17.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,132007.7499332701,0.0
147.0,2.0,44.778547931835874,27.77647024561095,5.0,6.0,9.0,1966.0,25.0,4756.0,16.0,2857.0,5.0,8.0,244785.3447502624,0.0
1.0,2.0,67.60045466783576,40.601441835333056,1.0,5.0,17.0,1977.0,1.0,264.0,0.0,509.7166432588141,0.0,1.0,231354.9064873435,0.0
53.0,2.0,42.357696184611825,28.622214091228756,5.0,7.0,9.0,1970.0,22.0,4625.0,11.0,3855.0,2.0,10.0,216373.20629186605,0.0
46.0,3.0,64.66065396006914,37.30032199182869,8.0,7.0,9.0,1976.0,47.0,11319.0,0.0,1145.0,3.0,5.0,285774.65064218943,0.0
96.0,2.0,52.91912749313504,31.92870294414575,8.0,19.0,17.0,1995.0,53.0,14892.0,4.0,1458.4528742922535,1.0,4.0,210166.23605628972,0.0
27.0,1.0,4.633498405895908,1.969968965694936,1.0,18.0,1.0,1977.0,4.0,915.0,0.0,482.1141116132445,0.0,0.0,107604.26944135423,0.0
53.0,3.0,76.89895073658577,45.266607106677654,10.0,13.0,16.0,1985.0,34.0,7759.0,0.0,229.0,1.0,3.0,379135.5741692782,0.0
6.0,1.0,65.20383767243936,64.20996592268857,1.0,13.0,17.0,2018.0,5.0,1564.0,0.0,540.0,0.0,0.0,194853.32915923386,0.0
23.0,2.0,52.48691114209408,33.862829293596256,9.0,3.0,17.0,2013.0,6.0,1437.0,3.0,899.1210204826187,0.0,2.0,132721.50561697944,0.0
74.0,2.0,78.92235034078669,43.060571687689446,1.0,9.0,1.0,2016.0,6.0,1437.0,3.0,878.3296566619243,0.0,2.0,260835.7683985671,0.0
30.0,1.0,40.43838771626209,38.56520454588309,1.0,15.0,17.0,2015.0,22.0,6398.0,141.0,1046.0,3.0,23.0,142079.35282010376,0.0
52.0,3.0,85.79688502045296,85.30524553148383,0.0,15.0,17.0,1977.0,34.0,7065.0,1.0,750.0,2.0,5.0,204462.98371957548,0.0
1.0,1.0,42.83920073885746,23.79654045073484,1.0,13.0,17.0,1977.0,1.0,264.0,0.0,509.7166432588141,0.0,1.0,147308.0003988719,0.0
58.0,2.0,61.37436261040785,39.76833466420466,0.0,3.0,17.0,1977.0,23.0,5735.0,3.0,1084.0,0.0,5.0,188088.0525491288,0.0
6.0,1.0,42.117309256550044,23.79654045073484,7.0,12.0,17.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,122381.65063638464,0.0
23.0,1.0,27.98184829665367,27.598712063805145,8.0,13.0,15.0,2015.0,0.0,168.0,0.0,482.1141116132445,0.0,0.0,62819.16765462549,0.0
6.0,1.0,39.92153780657743,21.57002226968343,1.0,8.0,17.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,118665.84941254197,0.0
60.0,1.0,34.707908389342535,21.695010297607443,5.0,3.0,8.0,1960.0,21.0,4472.0,6.0,1450.0,4.0,7.0,205710.56913676593,0.0
55.0,2.0,54.267396709172594,33.95379080272393,9.0,17.0,17.0,1987.0,31.0,5569.0,0.0,262.31620977428724,1.0,4.0,239628.45231126322,0.0
99.0,2.0,45.51222916190836,30.760445477826856,6.0,10.0,9.0,1972.0,35.0,5776.0,1.0,2078.0,2.0,4.0,181197.701014608,0.0
1.0,2.0,53.371919268840934,34.147329580908206,1.0,8.0,17.0,1977.0,1.0,264.0,0.0,509.7166432588141,0.0,1.0,186016.2148776121,0.0
57.0,2.0,46.70175335587197,30.360083979209108,5.0,3.0,5.0,1962.0,49.0,11395.0,3.0,1406.0,3.0,4.0,188071.91554177925,0.0
26.0,1.0,36.42839231174798,19.23255760756637,9.0,17.0,17.0,1980.0,36.0,6714.0,2.0,2672.0,0.0,2.0,217739.57027246783,0.0
27.0,2.0,61.90210955755693,40.601441835333056,1.0,2.0,4.0,1977.0,4.0,915.0,0.0,482.1141116132445,0.0,0.0,199264.11997189865,0.0
29.0,4.0,126.11454628276763,81.00872687545352,11.0,7.0,30.0,2012.0,31.0,6119.0,4.0,899.1210204826187,1.0,2.0,293413.0033686879,0.0
1.0,1.0,35.50892799801245,15.837435359055238,9.0,6.0,17.0,2009.0,33.0,5261.0,0.0,240.0,3.0,1.0,89915.71786611805,0.0
23.0,1.0,43.380797570367406,24.149086384618517,1.0,18.0,25.0,1977.0,6.0,1437.0,3.0,899.1210204826187,0.0,2.0,137057.73978187446,0.0
52.0,1.0,41.834327134182274,23.07515691079518,7.0,8.0,17.0,2010.0,34.0,7065.0,1.0,750.0,2.0,5.0,164924.3145594019,0.0
69.0,1.0,38.00835984429578,21.08204686642689,8.0,12.0,17.0,1998.0,33.0,6783.0,3.0,1081.6134329244692,1.0,9.0,200664.3686604464,0.0
36.0,1.0,39.278735379112355,23.31690911378501,10.0,16.0,22.0,2012.0,8.0,1497.0,5.0,899.1210204826187,1.0,0.0,252965.9185109534,0.0
150.0,2.0,45.42742249765149,35.5563259398511,5.0,5.0,9.0,1966.0,24.0,5613.0,5.0,1340.0,2.0,5.0,181662.0822841103,0.0
97.0,2.0,55.576261110437606,24.677649971964797,10.0,8.0,16.0,1982.0,27.0,5148.0,14.0,1575.0,5.0,7.0,299346.5441281653,0.0
8.0,2.0,43.39205337240857,31.55079846320894,4.0,3.0,5.0,1967.0,26.0,4439.0,1.0,1130.0,1.0,5.0,160868.80967745476,1.0
25.0,1.0,30.476883083098997,21.08204686642689,1.0,17.0,1.0,2015.0,53.0,13670.0,4.0,1151.755794204898,1.0,11.0,145436.41864192422,0.0
27.0,1.0,44.06421068774478,20.625616507402864,8.0,8.0,14.0,1977.0,53.0,14892.0,4.0,2350.091120680606,1.0,4.0,143385.60716853902,0.0
22.0,2.0,55.29303658197626,35.761899886232094,8.0,3.0,5.0,1960.0,30.0,6207.0,1.0,1183.0,1.0,0.0,231185.10640566962,0.0
99.0,3.0,80.21308779032445,51.97720402989521,8.0,11.0,25.0,2004.0,35.0,5776.0,1.0,2078.0,2.0,4.0,380162.28605717386,0.0
66.0,2.0,56.31452775570296,34.021496472975876,9.0,17.0,16.0,1989.0,50.0,12238.0,8.0,1970.0,2.0,3.0,278015.42143138073,0.0
5.0,1.0,39.02329193555232,20.908958238285557,8.0,10.0,14.0,1987.0,16.0,3433.0,4.0,2643.0,4.0,5.0,195198.34351568104,0.0
23.0,2.0,61.654883875612384,34.81549996498026,11.0,2.0,17.0,2016.0,6.0,1437.0,3.0,899.1210204826187,0.0,2.0,120116.76188010865,0.0
26.0,3.0,64.62668133092603,46.92929385293792,9.0,7.0,12.0,1967.0,36.0,6714.0,2.0,2672.0,0.0,2.0,295961.32541631995,0.0
6.0,3.0,79.26616192890181,49.258527654931925,1.0,7.0,17.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,213678.2047740498,0.0
78.0,1.0,39.694298896951864,22.324143627668292,8.0,3.0,17.0,2001.0,21.0,4346.0,2.0,165.0,1.0,2.0,172602.1898525142,0.0
3.0,3.0,76.29975803092539,44.55758861267621,10.0,4.0,17.0,1983.0,43.0,10621.0,1.0,30.0,2.0,3.0,246071.30116498808,0.0
74.0,3.0,138.70009228954078,117.36929053186164,1.0,2.0,3.0,1977.0,35.0,7715.0,4.0,990.0,0.0,6.0,195831.9832471625,0.0
27.0,1.0,43.09656452364586,41.62722203640283,10.0,4.0,17.0,2018.0,9.0,1892.0,0.0,633.0178098600866,0.0,1.0,100958.3386751251,0.0
66.0,3.0,104.8985590212255,55.60624595538464,13.0,4.0,27.0,2014.0,50.0,12238.0,8.0,1970.0,2.0,3.0,131970.58363896926,0.0
8.0,3.0,59.50448282333998,43.778488672221705,5.0,4.0,5.0,1969.0,26.0,4439.0,1.0,1130.0,1.0,5.0,213219.5220627629,1.0
79.0,2.0,46.33632353764246,28.725317815864702,6.0,2.0,12.0,1985.0,30.0,5048.0,9.0,325.0,2.0,5.0,226468.30042587203,1.0
103.0,3.0,65.48042710292503,44.20499586248472,6.0,6.0,9.0,1971.0,14.0,3369.0,24.0,4129.0,0.0,3.0,298194.50275338115,0.0
142.0,2.0,48.74652479134257,33.425276681900094,5.0,3.0,5.0,1967.0,17.0,4017.0,7.0,800.0,2.0,0.0,164148.63191914186,0.0
42.0,2.0,59.12428259201472,33.46252383271176,11.0,7.0,12.0,2004.0,21.0,5731.0,0.0,329.1694697385805,1.0,0.0,221027.67238496797,0.0
33.0,1.0,31.279925440653248,21.08204686642689,0.0,4.0,8.0,1977.0,16.0,3893.0,27.0,1092.7250720091472,3.0,10.0,152656.51357058415,0.0
1.0,2.0,64.63081280404397,40.601441835333056,1.0,6.0,17.0,1977.0,1.0,264.0,0.0,509.7166432588141,0.0,1.0,194953.28054478567,0.0
45.0,1.0,40.67673763693134,21.97731008498117,6.0,5.0,5.0,1958.0,19.0,3806.0,4.0,1005.5333032475439,0.0,3.0,184792.78592322773,0.0
119.0,1.0,32.50970690617558,21.431938114678726,5.0,5.0,5.0,1962.0,42.0,7651.0,1.0,422.44579685868956,1.0,5.0,116532.9012155469,0.0
177.0,2.0,48.77875252855506,37.729141507167675,5.0,8.0,9.0,1966.0,23.0,5212.0,6.0,1321.7404320036037,3.0,2.0,200268.23954593547,0.0
81.0,3.0,66.63228095605812,45.46059639606057,9.0,6.0,12.0,1976.0,25.0,4756.0,16.0,2857.0,5.0,8.0,343789.1884291933,0.0
27.0,2.0,68.84107267266855,64.23495557204716,66.0,4.0,2.0,2014.0,2.0,469.0,0.0,482.1141116132445,0.0,0.0,189244.2499086241,0.0
9.0,1.0,45.815679423384296,21.611182597209524,8.0,9.0,14.0,1991.0,25.0,5648.0,1.0,30.0,2.0,4.0,143825.67718724356,0.0
53.0,1.0,35.108195778077366,22.155378177146158,9.0,5.0,12.0,1967.0,34.0,7759.0,0.0,229.0,1.0,3.0,221299.46037679625,0.0
66.0,2.0,51.05378744994755,29.52914695998352,9.0,7.0,12.0,1977.0,50.0,12238.0,8.0,1970.0,2.0,3.0,274720.1181590791,0.0
9.0,2.0,58.80670258822468,31.218138361776987,11.0,4.0,10.0,2004.0,11.0,2748.0,1.0,554.6468666621704,0.0,0.0,214988.79754148415,0.0
6.0,3.0,79.08570907281766,49.258527654931925,1.0,4.0,17.0,1977.0,5.0,1564.0,0.0,540.0,0.0,0.0,213692.83058244054,0.0
